|   id |      x |      y |  size |
| 3454 |   2.25 |   7.75 | 0.024 |
| 3455 |   2.25 |   8.25 | 0.024 |
| 3456 |   2.25 |   8.75 | 0.024 |
| 3457 |   2.25 |   9.25 | 0.024 |
| 3458 |   2.25 |   9.75 | 0.024 |
| 3459 |   2.25 |  10.25 | 0.024 |
| 3460 |   2.25 |  10.75 | 0.024 |
| 3461 |   2.25 |  11.25 | 0.024 |
| 3462 |   2.25 |  11.75 | 0.024 |
| 3463 |   2.25 |  12.25 | 0.024 |
| 3464 |   2.25 |  12.75 | 0.024 |
| 3465 |   2.25 |  13.25 | 0.024 |
| 3466 |   2.25 |  13.75 | 0.024 |
| 3467 |   2.25 |  14.25 | 0.024 |
| 3468 |   2.25 |  14.75 | 0.024 |
| 3469 |   2.25 |  15.25 | 0.024 |
| 3470 |   2.25 |  15.75 | 0.024 |
| 3471 |   2.25 |  16.25 | 0.024 |
| 3472 |   2.25 |  16.75 | 0.024 |
| 3473 |   2.25 |  17.25 | 0.024 |
| 3474 |   2.25 |  17.75 | 0.024 |
| 3475 |   2.25 |  18.25 | 0.024 |
| 3476 |   2.25 |  18.75 | 0.024 |
| 3477 |   2.25 |  19.25 | 0.024 |
| 3478 |   2.25 |  19.75 | 0.024 |
| 3479 |   2.25 |  20.25 | 0.024 |
| 3480 |   2.25 |  20.75 | 0.024 |
| 3481 |   2.25 |  21.25 | 0.024 |
| 3482 |   2.25 |  21.75 | 0.024 |
| 3483 |   2.75 | -21.75 | 0.024 |
| 3484 |   2.75 | -21.25 | 0.024 |
| 3485 |   2.75 | -20.75 | 0.024 |
| 3486 |   2.75 | -20.25 | 0.024 |
| 3487 |   2.75 | -19.75 | 0.024 |
| 3488 |   2.75 | -19.25 | 0.024 |
| 3489 |   2.75 | -18.75 | 0.024 |
| 3490 |   2.75 | -18.25 | 0.024 |
| 3491 |   2.75 | -17.75 | 0.024 |
| 3492 |   2.75 | -17.25 | 0.024 |
| 3493 |   2.75 | -16.75 | 0.024 |
| 3494 |   2.75 | -16.25 | 0.024 |
| 3495 |   2.75 | -15.75 | 0.024 |
| 3496 |   2.75 | -15.25 | 0.024 |
| 3497 |   2.75 | -14.75 | 0.024 |
| 3498 |   2.75 | -14.25 | 0.024 |
| 3499 |   2.75 | -13.75 | 0.024 |
| 3500 |   2.75 | -13.25 | 0.024 |
| 3501 |   2.75 | -12.75 | 0.024 |
| 3502 |   2.75 | -12.25 | 0.024 |
| 3503 |   2.75 | -11.75 | 0.024 |
| 3504 |   2.75 | -11.25 | 0.024 |
| 3505 |   2.75 | -10.75 | 0.024 |
| 3506 |   2.75 | -10.25 | 0.024 |
| 3507 |   2.75 |  -9.75 | 0.024 |
| 3508 |   2.75 |  -9.25 | 0.024 |
| 3509 |   2.75 |  -8.75 | 0.024 |
| 3510 |   2.75 |  -8.25 | 0.024 |
| 3511 |   2.75 |  -7.75 | 0.024 |
| 3512 |   2.75 |  -7.25 | 0.024 |
| 3513 |   2.75 |  -6.75 | 0.024 |
| 3514 |   2.75 |  -6.25 | 0.024 |
| 3515 |   2.75 |  -5.75 | 0.024 |
| 3516 |   2.75 |  -5.25 | 0.024 |
| 3517 |   2.75 |  -4.75 | 0.024 |
| 3518 |   2.75 |  -4.25 | 0.024 |
| 3519 |   2.75 |  -3.75 | 0.024 |
| 3520 |   2.75 |  -3.25 | 0.024 |
| 3521 |   2.75 |  -2.75 | 0.024 |
| 3522 |   2.75 |  -2.25 | 0.024 |
| 3523 |   2.75 |  -1.75 | 0.024 |
| 3524 |   2.75 |  -1.25 | 0.024 |
| 3525 |   2.75 |  -0.75 | 0.024 |
| 3526 |   2.75 |  -0.25 | 0.024 |
| 3527 |   2.75 |   0.25 | 0.024 |
| 3528 |   2.75 |   0.75 | 0.024 |
| 3529 |   2.75 |   1.25 | 0.024 |
| 3530 |   2.75 |   1.75 | 0.024 |
| 3531 |   2.75 |   2.25 | 0.024 |
| 3532 |   2.75 |   2.75 | 0.024 |
| 3533 |   2.75 |   3.25 | 0.024 |
| 3534 |   2.75 |   3.75 | 0.024 |
| 3535 |   2.75 |   4.25 | 0.024 |
| 3536 |   2.75 |   4.75 | 0.024 |
| 3537 |   2.75 |   5.25 | 0.024 |
| 3538 |   2.75 |   5.75 | 0.024 |
| 3539 |   2.75 |   6.25 | 0.024 |
| 3540 |   2.75 |   6.75 | 0.024 |
| 3541 |   2.75 |   7.25 | 0.024 |
| 3542 |   2.75 |   7.75 | 0.024 |
| 3543 |   2.75 |   8.25 | 0.024 |
| 3544 |   2.75 |   8.75 | 0.024 |
| 3545 |   2.75 |   9.25 | 0.024 |
| 3546 |   2.75 |   9.75 | 0.024 |
| 3547 |   2.75 |  10.25 | 0.024 |
| 3548 |   2.75 |  10.75 | 0.024 |
| 3549 |   2.75 |  11.25 | 0.024 |
| 3550 |   2.75 |  11.75 | 0.024 |
| 3551 |   2.75 |  12.25 | 0.024 |
| 3552 |   2.75 |  12.75 | 0.024 |
| 3553 |   2.75 |  13.25 | 0.024 |
| 3554 |   2.75 |  13.75 | 0.024 |
| 3555 |   2.75 |  14.25 | 0.024 |
| 3556 |   2.75 |  14.75 | 0.024 |
| 3557 |   2.75 |  15.25 | 0.024 |
| 3558 |   2.75 |  15.75 | 0.024 |
| 3559 |   2.75 |  16.25 | 0.024 |
| 3560 |   2.75 |  16.75 | 0.024 |
| 3561 |   2.75 |  17.25 | 0.024 |
| 3562 |   2.75 |  17.75 | 0.024 |
| 3563 |   2.75 |  18.25 | 0.024 |
| 3564 |   2.75 |  18.75 | 0.024 |
| 3565 |   2.75 |  19.25 | 0.024 |
| 3566 |   2.75 |  19.75 | 0.024 |
| 3567 |   2.75 |  20.25 | 0.024 |
| 3568 |   2.75 |  20.75 | 0.024 |
| 3569 |   2.75 |  21.25 | 0.024 |
| 3570 |   2.75 |  21.75 | 0.024 |
| 3571 |   3.25 | -21.25 | 0.024 |
| 3572 |   3.25 | -20.75 | 0.024 |
| 3573 |   3.25 | -20.25 | 0.024 |
| 3574 |   3.25 | -19.75 | 0.024 |
| 3575 |   3.25 | -19.25 | 0.024 |
| 3576 |   3.25 | -18.75 | 0.024 |
| 3577 |   3.25 | -18.25 | 0.024 |
| 3578 |   3.25 | -17.75 | 0.024 |
| 3579 |   3.25 | -17.25 | 0.024 |
| 3580 |   3.25 | -16.75 | 0.024 |
| 3581 |   3.25 | -16.25 | 0.024 |
| 3582 |   3.25 | -15.75 | 0.024 |
| 3583 |   3.25 | -15.25 | 0.024 |
| 3584 |   3.25 | -14.75 | 0.024 |
| 3585 |   3.25 | -14.25 | 0.024 |
| 3586 |   3.25 | -13.75 | 0.024 |
| 3587 |   3.25 | -13.25 | 0.024 |
| 3588 |   3.25 | -12.75 | 0.024 |
| 3589 |   3.25 | -12.25 | 0.024 |
| 3590 |   3.25 | -11.75 | 0.024 |
| 3591 |   3.25 | -11.25 | 0.024 |
| 3592 |   3.25 | -10.75 | 0.024 |
| 3593 |   3.25 | -10.25 | 0.024 |
| 3594 |   3.25 |  -9.75 | 0.024 |
| 3595 |   3.25 |  -9.25 | 0.024 |
| 3596 |   3.25 |  -8.75 | 0.024 |
| 3597 |   3.25 |  -8.25 | 0.024 |
| 3598 |   3.25 |  -7.75 | 0.024 |
| 3599 |   3.25 |  -7.25 | 0.024 |
| 3600 |   3.25 |  -6.75 | 0.024 |
| 3601 |   3.25 |  -6.25 | 0.024 |
| 3602 |   3.25 |  -5.75 | 0.024 |
| 3603 |   3.25 |  -5.25 | 0.024 |
| 3604 |   3.25 |  -4.75 | 0.024 |
| 3605 |   3.25 |  -4.25 | 0.024 |
| 3606 |   3.25 |  -3.75 | 0.024 |
| 3607 |   3.25 |  -3.25 | 0.024 |
| 3608 |   3.25 |  -2.75 | 0.024 |
| 3609 |   3.25 |  -2.25 | 0.024 |
| 3610 |   3.25 |  -1.75 | 0.024 |
| 3611 |   3.25 |  -1.25 | 0.024 |
| 3612 |   3.25 |  -0.75 | 0.024 |
| 3613 |   3.25 |  -0.25 | 0.024 |
| 3614 |   3.25 |   0.25 | 0.024 |
| 3615 |   3.25 |   0.75 | 0.024 |
| 3616 |   3.25 |   1.25 | 0.024 |
| 3617 |   3.25 |   1.75 | 0.024 |
| 3618 |   3.25 |   2.25 | 0.024 |
| 3619 |   3.25 |   2.75 | 0.024 |
| 3620 |   3.25 |   3.25 | 0.024 |
| 3621 |   3.25 |   3.75 | 0.024 |
| 3622 |   3.25 |   4.25 | 0.024 |
| 3623 |   3.25 |   4.75 | 0.024 |
| 3624 |   3.25 |   5.25 | 0.024 |
| 3625 |   3.25 |   5.75 | 0.024 |
| 3626 |   3.25 |   6.25 | 0.024 |
| 3627 |   3.25 |   6.75 | 0.024 |
| 3628 |   3.25 |   7.25 | 0.024 |
| 3629 |   3.25 |   7.75 | 0.024 |
| 3630 |   3.25 |   8.25 | 0.024 |
| 3631 |   3.25 |   8.75 | 0.024 |
| 3632 |   3.25 |   9.25 | 0.024 |
| 3633 |   3.25 |   9.75 | 0.024 |
| 3634 |   3.25 |  10.25 | 0.024 |
| 3635 |   3.25 |  10.75 | 0.024 |
| 3636 |   3.25 |  11.25 | 0.024 |
| 3637 |   3.25 |  11.75 | 0.024 |
| 3638 |   3.25 |  12.25 | 0.024 |
| 3639 |   3.25 |  12.75 | 0.024 |
| 3640 |   3.25 |  13.25 | 0.024 |
| 3641 |   3.25 |  13.75 | 0.024 |
| 3642 |   3.25 |  14.25 | 0.024 |
| 3643 |   3.25 |  14.75 | 0.024 |
| 3644 |   3.25 |  15.25 | 0.024 |
| 3645 |   3.25 |  15.75 | 0.024 |
| 3646 |   3.25 |  16.25 | 0.024 |
| 3647 |   3.25 |  16.75 | 0.024 |
| 3648 |   3.25 |  17.25 | 0.024 |
| 3649 |   3.25 |  17.75 | 0.024 |
| 3650 |   3.25 |  18.25 | 0.024 |
| 3651 |   3.25 |  18.75 | 0.024 |
| 3652 |   3.25 |  19.25 | 0.024 |
| 3653 |   3.25 |  19.75 | 0.024 |
| 3654 |   3.25 |  20.25 | 0.024 |
| 3655 |   3.25 |  20.75 | 0.024 |
| 3656 |   3.25 |  21.25 | 0.024 |
| 3657 |   3.75 | -21.25 | 0.024 |
| 3658 |   3.75 | -20.75 | 0.024 |
| 3659 |   3.75 | -20.25 | 0.024 |
| 3660 |   3.75 | -19.75 | 0.024 |
| 3661 |   3.75 | -19.25 | 0.024 |
| 3662 |   3.75 | -18.75 | 0.024 |
| 3663 |   3.75 | -18.25 | 0.024 |
| 3664 |   3.75 | -17.75 | 0.024 |
| 3665 |   3.75 | -17.25 | 0.024 |
| 3666 |   3.75 | -16.75 | 0.024 |
| 3667 |   3.75 | -16.25 | 0.024 |
| 3668 |   3.75 | -15.75 | 0.024 |
| 3669 |   3.75 | -15.25 | 0.024 |
| 3670 |   3.75 | -14.75 | 0.024 |
| 3671 |   3.75 | -14.25 | 0.024 |
| 3672 |   3.75 | -13.75 | 0.024 |
| 3673 |   3.75 | -13.25 | 0.024 |
| 3674 |   3.75 | -12.75 | 0.024 |
| 3675 |   3.75 | -12.25 | 0.024 |
| 3676 |   3.75 | -11.75 | 0.024 |
| 3677 |   3.75 | -11.25 | 0.024 |
| 3678 |   3.75 | -10.75 | 0.024 |
| 3679 |   3.75 | -10.25 | 0.024 |
| 3680 |   3.75 |  -9.75 | 0.024 |
| 3681 |   3.75 |  -9.25 | 0.024 |
| 3682 |   3.75 |  -8.75 | 0.024 |
| 3683 |   3.75 |  -8.25 | 0.024 |
| 3684 |   3.75 |  -7.75 | 0.024 |
| 3685 |   3.75 |  -7.25 | 0.024 |
| 3686 |   3.75 |  -6.75 | 0.024 |
| 3687 |   3.75 |  -6.25 | 0.024 |
| 3688 |   3.75 |  -5.75 | 0.024 |
| 3689 |   3.75 |  -5.25 | 0.024 |
| 3690 |   3.75 |  -4.75 | 0.024 |
| 3691 |   3.75 |  -4.25 | 0.024 |
| 3692 |   3.75 |  -3.75 | 0.024 |
| 3693 |   3.75 |  -3.25 | 0.024 |
| 3694 |   3.75 |  -2.75 | 0.024 |
| 3695 |   3.75 |  -2.25 | 0.024 |
| 3696 |   3.75 |  -1.75 | 0.024 |
| 3697 |   3.75 |  -1.25 | 0.024 |
| 3698 |   3.75 |  -0.75 | 0.024 |
| 3699 |   3.75 |  -0.25 | 0.024 |
| 3700 |   3.75 |   0.25 | 0.024 |
| 3701 |   3.75 |   0.75 | 0.024 |
| 3702 |   3.75 |   1.25 | 0.024 |
| 3703 |   3.75 |   1.75 | 0.024 |
| 3704 |   3.75 |   2.25 | 0.024 |
| 3705 |   3.75 |   2.75 | 0.024 |
| 3706 |   3.75 |   3.25 | 0.024 |
| 3707 |   3.75 |   3.75 | 0.024 |
| 3708 |   3.75 |   4.25 | 0.024 |
| 3709 |   3.75 |   4.75 | 0.024 |
| 3710 |   3.75 |   5.25 | 0.024 |
| 3711 |   3.75 |   5.75 | 0.024 |
| 3712 |   3.75 |   6.25 | 0.024 |
| 3713 |   3.75 |   6.75 | 0.024 |
| 3714 |   3.75 |   7.25 | 0.024 |
| 3715 |   3.75 |   7.75 | 0.024 |
| 3716 |   3.75 |   8.25 | 0.024 |
| 3717 |   3.75 |   8.75 | 0.024 |
| 3718 |   3.75 |   9.25 | 0.024 |
| 3719 |   3.75 |   9.75 | 0.024 |
| 3720 |   3.75 |  10.25 | 0.024 |
| 3721 |   3.75 |  10.75 | 0.024 |
| 3722 |   3.75 |  11.25 | 0.024 |
| 3723 |   3.75 |  11.75 | 0.024 |
| 3724 |   3.75 |  12.25 | 0.024 |
| 3725 |   3.75 |  12.75 | 0.024 |
| 3726 |   3.75 |  13.25 | 0.024 |
| 3727 |   3.75 |  13.75 | 0.024 |
| 3728 |   3.75 |  14.25 | 0.024 |
| 3729 |   3.75 |  14.75 | 0.024 |
| 3730 |   3.75 |  15.25 | 0.024 |
| 3731 |   3.75 |  15.75 | 0.024 |
| 3732 |   3.75 |  16.25 | 0.024 |
| 3733 |   3.75 |  16.75 | 0.024 |
| 3734 |   3.75 |  17.25 | 0.024 |
| 3735 |   3.75 |  17.75 | 0.024 |
| 3736 |   3.75 |  18.25 | 0.024 |
| 3737 |   3.75 |  18.75 | 0.024 |
| 3738 |   3.75 |  19.25 | 0.024 |
| 3739 |   3.75 |  19.75 | 0.024 |
| 3740 |   3.75 |  20.25 | 0.024 |
| 3741 |   3.75 |  20.75 | 0.024 |
| 3742 |   3.75 |  21.25 | 0.024 |
| 3743 |   4.25 | -21.25 | 0.024 |
| 3744 |   4.25 | -20.75 | 0.024 |
| 3745 |   4.25 | -20.25 | 0.024 |
| 3746 |   4.25 | -19.75 | 0.024 |
| 3747 |   4.25 | -19.25 | 0.024 |
| 3748 |   4.25 | -18.75 | 0.024 |
| 3749 |   4.25 | -18.25 | 0.024 |
| 3750 |   4.25 | -17.75 | 0.024 |
| 3751 |   4.25 | -17.25 | 0.024 |
| 3752 |   4.25 | -16.75 | 0.024 |
| 3753 |   4.25 | -16.25 | 0.024 |
| 3754 |   4.25 | -15.75 | 0.024 |
| 3755 |   4.25 | -15.25 | 0.024 |
| 3756 |   4.25 | -14.75 | 0.024 |
| 3757 |   4.25 | -14.25 | 0.024 |
| 3758 |   4.25 | -13.75 | 0.024 |
| 3759 |   4.25 | -13.25 | 0.024 |
| 3760 |   4.25 | -12.75 | 0.024 |
| 3761 |   4.25 | -12.25 | 0.024 |
| 3762 |   4.25 | -11.75 | 0.024 |
| 3763 |   4.25 | -11.25 | 0.024 |
| 3764 |   4.25 | -10.75 | 0.024 |
| 3765 |   4.25 | -10.25 | 0.024 |
| 3766 |   4.25 |  -9.75 | 0.024 |
| 3767 |   4.25 |  -9.25 | 0.024 |
| 3768 |   4.25 |  -8.75 | 0.024 |
| 3769 |   4.25 |  -8.25 | 0.024 |
| 3770 |   4.25 |  -7.75 | 0.024 |
| 3771 |   4.25 |  -7.25 | 0.024 |
| 3772 |   4.25 |  -6.75 | 0.024 |
| 3773 |   4.25 |  -6.25 | 0.024 |
| 3774 |   4.25 |  -5.75 | 0.024 |
| 3775 |   4.25 |  -5.25 | 0.024 |
| 3776 |   4.25 |  -4.75 | 0.024 |
| 3777 |   4.25 |  -4.25 | 0.024 |
| 3778 |   4.25 |  -3.75 | 0.024 |
| 3779 |   4.25 |  -3.25 | 0.024 |
| 3780 |   4.25 |  -2.75 | 0.024 |
| 3781 |   4.25 |  -2.25 | 0.024 |
| 3782 |   4.25 |  -1.75 | 0.024 |
| 3783 |   4.25 |  -1.25 | 0.024 |
| 3784 |   4.25 |  -0.75 | 0.024 |
| 3785 |   4.25 |  -0.25 | 0.024 |
| 3786 |   4.25 |   0.25 | 0.024 |
| 3787 |   4.25 |   0.75 | 0.024 |
| 3788 |   4.25 |   1.25 | 0.024 |
| 3789 |   4.25 |   1.75 | 0.024 |
| 3790 |   4.25 |   2.25 | 0.024 |
| 3791 |   4.25 |   2.75 | 0.024 |
| 3792 |   4.25 |   3.25 | 0.024 |
| 3793 |   4.25 |   3.75 | 0.024 |
| 3794 |   4.25 |   4.25 | 0.024 |
| 3795 |   4.25 |   4.75 | 0.024 |
| 3796 |   4.25 |   5.25 | 0.024 |
| 3797 |   4.25 |   5.75 | 0.024 |
| 3798 |   4.25 |   6.25 | 0.024 |
| 3799 |   4.25 |   6.75 | 0.024 |
| 3800 |   4.25 |   7.25 | 0.024 |
| 3801 |   4.25 |   7.75 | 0.024 |
| 3802 |   4.25 |   8.25 | 0.024 |
| 3803 |   4.25 |   8.75 | 0.024 |
| 3804 |   4.25 |   9.25 | 0.024 |
| 3805 |   4.25 |   9.75 | 0.024 |
| 3806 |   4.25 |  10.25 | 0.024 |
| 3807 |   4.25 |  10.75 | 0.024 |
| 3808 |   4.25 |  11.25 | 0.024 |
| 3809 |   4.25 |  11.75 | 0.024 |
| 3810 |   4.25 |  12.25 | 0.024 |
| 3811 |   4.25 |  12.75 | 0.024 |
| 3812 |   4.25 |  13.25 | 0.024 |
| 3813 |   4.25 |  13.75 | 0.024 |
| 3814 |   4.25 |  14.25 | 0.024 |
| 3815 |   4.25 |  14.75 | 0.024 |
| 3816 |   4.25 |  15.25 | 0.024 |
| 3817 |   4.25 |  15.75 | 0.024 |
| 3818 |   4.25 |  16.25 | 0.024 |
| 3819 |   4.25 |  16.75 | 0.024 |
| 3820 |   4.25 |  17.25 | 0.024 |
| 3821 |   4.25 |  17.75 | 0.024 |
| 3822 |   4.25 |  18.25 | 0.024 |
| 3823 |   4.25 |  18.75 | 0.024 |
| 3824 |   4.25 |  19.25 | 0.024 |
| 3825 |   4.25 |  19.75 | 0.024 |
| 3826 |   4.25 |  20.25 | 0.024 |
| 3827 |   4.25 |  20.75 | 0.024 |
| 3828 |   4.25 |  21.25 | 0.024 |
| 3829 |   4.75 | -21.25 | 0.024 |
| 3830 |   4.75 | -20.75 | 0.024 |
| 3831 |   4.75 | -20.25 | 0.024 |
| 3832 |   4.75 | -19.75 | 0.024 |
| 3833 |   4.75 | -19.25 | 0.024 |
| 3834 |   4.75 | -18.75 | 0.024 |
| 3835 |   4.75 | -18.25 | 0.024 |
| 3836 |   4.75 | -17.75 | 0.024 |
| 3837 |   4.75 | -17.25 | 0.024 |
| 3838 |   4.75 | -16.75 | 0.024 |
| 3839 |   4.75 | -16.25 | 0.024 |
| 3840 |   4.75 | -15.75 | 0.024 |
| 3841 |   4.75 | -15.25 | 0.024 |
| 3842 |   4.75 | -14.75 | 0.024 |
| 3843 |   4.75 | -14.25 | 0.024 |
| 3844 |   4.75 | -13.75 | 0.024 |
| 3845 |   4.75 | -13.25 | 0.024 |
| 3846 |   4.75 | -12.75 | 0.024 |
| 3847 |   4.75 | -12.25 | 0.024 |
| 3848 |   4.75 | -11.75 | 0.024 |
| 3849 |   4.75 | -11.25 | 0.024 |
| 3850 |   4.75 | -10.75 | 0.024 |
| 3851 |   4.75 | -10.25 | 0.024 |
| 3852 |   4.75 |  -9.75 | 0.024 |
| 3853 |   4.75 |  -9.25 | 0.024 |
| 3854 |   4.75 |  -8.75 | 0.024 |
| 3855 |   4.75 |  -8.25 | 0.024 |
| 3856 |   4.75 |  -7.75 | 0.024 |
| 3857 |   4.75 |  -7.25 | 0.024 |
| 3858 |   4.75 |  -6.75 | 0.024 |
| 3859 |   4.75 |  -6.25 | 0.024 |
| 3860 |   4.75 |  -5.75 | 0.024 |
| 3861 |   4.75 |  -5.25 | 0.024 |
| 3862 |   4.75 |  -4.75 | 0.024 |
| 3863 |   4.75 |  -4.25 | 0.024 |
| 3864 |   4.75 |  -3.75 | 0.024 |
| 3865 |   4.75 |  -3.25 | 0.024 |
| 3866 |   4.75 |  -2.75 | 0.024 |
| 3867 |   4.75 |  -2.25 | 0.024 |
| 3868 |   4.75 |  -1.75 | 0.024 |
| 3869 |   4.75 |  -1.25 | 0.024 |
| 3870 |   4.75 |  -0.75 | 0.024 |
| 3871 |   4.75 |  -0.25 | 0.024 |
| 3872 |   4.75 |   0.25 | 0.024 |
| 3873 |   4.75 |   0.75 | 0.024 |
| 3874 |   4.75 |   1.25 | 0.024 |
| 3875 |   4.75 |   1.75 | 0.024 |
| 3876 |   4.75 |   2.25 | 0.024 |
| 3877 |   4.75 |   2.75 | 0.024 |
| 3878 |   4.75 |   3.25 | 0.024 |
| 3879 |   4.75 |   3.75 | 0.024 |
| 3880 |   4.75 |   4.25 | 0.024 |
| 3881 |   4.75 |   4.75 | 0.024 |
| 3882 |   4.75 |   5.25 | 0.024 |
| 3883 |   4.75 |   5.75 | 0.024 |
| 3884 |   4.75 |   6.25 | 0.024 |
| 3885 |   4.75 |   6.75 | 0.024 |
| 3886 |   4.75 |   7.25 | 0.024 |
| 3887 |   4.75 |   7.75 | 0.024 |
| 3888 |   4.75 |   8.25 | 0.024 |
| 3889 |   4.75 |   8.75 | 0.024 |
| 3890 |   4.75 |   9.25 | 0.024 |
| 3891 |   4.75 |   9.75 | 0.024 |
| 3892 |   4.75 |  10.25 | 0.024 |
| 3893 |   4.75 |  10.75 | 0.024 |
| 3894 |   4.75 |  11.25 | 0.024 |
| 3895 |   4.75 |  11.75 | 0.024 |
| 3896 |   4.75 |  12.25 | 0.024 |
| 3897 |   4.75 |  12.75 | 0.024 |
| 3898 |   4.75 |  13.25 | 0.024 |
| 3899 |   4.75 |  13.75 | 0.024 |
| 3900 |   4.75 |  14.25 | 0.024 |
| 3901 |   4.75 |  14.75 | 0.024 |
| 3902 |   4.75 |  15.25 | 0.024 |
| 3903 |   4.75 |  15.75 | 0.024 |
| 3904 |   4.75 |  16.25 | 0.024 |
| 3905 |   4.75 |  16.75 | 0.024 |
| 3906 |   4.75 |  17.25 | 0.024 |
| 3907 |   4.75 |  17.75 | 0.024 |
| 3908 |   4.75 |  18.25 | 0.024 |
| 3909 |   4.75 |  18.75 | 0.024 |
| 3910 |   4.75 |  19.25 | 0.024 |
| 3911 |   4.75 |  19.75 | 0.024 |
| 3912 |   4.75 |  20.25 | 0.024 |
| 3913 |   4.75 |  20.75 | 0.024 |
| 3914 |   4.75 |  21.25 | 0.024 |
| 3915 |   5.25 | -21.25 | 0.024 |
| 3916 |   5.25 | -20.75 | 0.024 |
| 3917 |   5.25 | -20.25 | 0.024 |
| 3918 |   5.25 | -19.75 | 0.024 |
| 3919 |   5.25 | -19.25 | 0.024 |
| 3920 |   5.25 | -18.75 | 0.024 |
| 3921 |   5.25 | -18.25 | 0.024 |
| 3922 |   5.25 | -17.75 | 0.024 |
| 3923 |   5.25 | -17.25 | 0.024 |
| 3924 |   5.25 | -16.75 | 0.024 |
| 3925 |   5.25 | -16.25 | 0.024 |
| 3926 |   5.25 | -15.75 | 0.024 |
| 3927 |   5.25 | -15.25 | 0.024 |
| 3928 |   5.25 | -14.75 | 0.024 |
| 3929 |   5.25 | -14.25 | 0.024 |
| 3930 |   5.25 | -13.75 | 0.024 |
| 3931 |   5.25 | -13.25 | 0.024 |
| 3932 |   5.25 | -12.75 | 0.024 |
| 3933 |   5.25 | -12.25 | 0.024 |
| 3934 |   5.25 | -11.75 | 0.024 |
| 3935 |   5.25 | -11.25 | 0.024 |
| 3936 |   5.25 | -10.75 | 0.024 |
| 3937 |   5.25 | -10.25 | 0.024 |
| 3938 |   5.25 |  -9.75 | 0.024 |
| 3939 |   5.25 |  -9.25 | 0.024 |
| 3940 |   5.25 |  -8.75 | 0.024 |
| 3941 |   5.25 |  -8.25 | 0.024 |
| 3942 |   5.25 |  -7.75 | 0.024 |
| 3943 |   5.25 |  -7.25 | 0.024 |
| 3944 |   5.25 |  -6.75 | 0.024 |
| 3945 |   5.25 |  -6.25 | 0.024 |
| 3946 |   5.25 |  -5.75 | 0.024 |
| 3947 |   5.25 |  -5.25 | 0.024 |
| 3948 |   5.25 |  -4.75 | 0.024 |
| 3949 |   5.25 |  -4.25 | 0.024 |
| 3950 |   5.25 |  -3.75 | 0.024 |
| 3951 |   5.25 |  -3.25 | 0.024 |
| 3952 |   5.25 |  -2.75 | 0.024 |
| 3953 |   5.25 |  -2.25 | 0.024 |
| 3954 |   5.25 |  -1.75 | 0.024 |
| 3955 |   5.25 |  -1.25 | 0.024 |
| 3956 |   5.25 |  -0.75 | 0.024 |
| 3957 |   5.25 |  -0.25 | 0.024 |
| 3958 |   5.25 |   0.25 | 0.024 |
| 3959 |   5.25 |   0.75 | 0.024 |
| 3960 |   5.25 |   1.25 | 0.024 |
| 3961 |   5.25 |   1.75 | 0.024 |
| 3962 |   5.25 |   2.25 | 0.024 |
| 3963 |   5.25 |   2.75 | 0.024 |
| 3964 |   5.25 |   3.25 | 0.024 |
| 3965 |   5.25 |   3.75 | 0.024 |
| 3966 |   5.25 |   4.25 | 0.024 |
| 3967 |   5.25 |   4.75 | 0.024 |
| 3968 |   5.25 |   5.25 | 0.024 |
| 3969 |   5.25 |   5.75 | 0.024 |
| 3970 |   5.25 |   6.25 | 0.024 |
| 3971 |   5.25 |   6.75 | 0.024 |
| 3972 |   5.25 |   7.25 | 0.024 |
| 3973 |   5.25 |   7.75 | 0.024 |
| 3974 |   5.25 |   8.25 | 0.024 |
| 3975 |   5.25 |   8.75 | 0.024 |
| 3976 |   5.25 |   9.25 | 0.024 |
| 3977 |   5.25 |   9.75 | 0.024 |
| 3978 |   5.25 |  10.25 | 0.024 |
| 3979 |   5.25 |  10.75 | 0.024 |
| 3980 |   5.25 |  11.25 | 0.024 |
| 3981 |   5.25 |  11.75 | 0.024 |
| 3982 |   5.25 |  12.25 | 0.024 |
| 3983 |   5.25 |  12.75 | 0.024 |
| 3984 |   5.25 |  13.25 | 0.024 |
| 3985 |   5.25 |  13.75 | 0.024 |
| 3986 |   5.25 |  14.25 | 0.024 |
| 3987 |   5.25 |  14.75 | 0.024 |
| 3988 |   5.25 |  15.25 | 0.024 |
| 3989 |   5.25 |  15.75 | 0.024 |
| 3990 |   5.25 |  16.25 | 0.024 |
| 3991 |   5.25 |  16.75 | 0.024 |
| 3992 |   5.25 |  17.25 | 0.024 |
| 3993 |   5.25 |  17.75 | 0.024 |
| 3994 |   5.25 |  18.25 | 0.024 |
| 3995 |   5.25 |  18.75 | 0.024 |
| 3996 |   5.25 |  19.25 | 0.024 |
| 3997 |   5.25 |  19.75 | 0.024 |
| 3998 |   5.25 |  20.25 | 0.024 |
| 3999 |   5.25 |  20.75 | 0.024 |
| 4000 |   5.25 |  21.25 | 0.024 |
| 4001 |   5.75 | -20.75 | 0.024 |
| 4002 |   5.75 | -20.25 | 0.024 |
| 4003 |   5.75 | -19.75 | 0.024 |
| 4004 |   5.75 | -19.25 | 0.024 |
| 4005 |   5.75 | -18.75 | 0.024 |
| 4006 |   5.75 | -18.25 | 0.024 |
| 4007 |   5.75 | -17.75 | 0.024 |
